reporting_week,reporting_month,reporting_quarter,reporting_year,product_group_l1,product_name,product,region,country,channel,channel_type,customer_segment,acquisition_channel,customer_type,volume,revenue
2025-12-22,2025-12-01,2025-Q4,2025,Core Products,Core Product,Annual Contract,NA,US,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,2004100,602852
2025-12-22,2025-12-01,2025-Q4,2025,Core Products,Core Product,Monthly Subscription,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,1468560,419455
2025-12-22,2025-12-01,2025-Q4,2025,Core Products,Core Product,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,796155,241126
2025-12-22,2025-12-01,2025-Q4,2025,Core Products,Core Product,Monthly Subscription,LATAM,Mexico,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,318827,92200
2025-12-22,2025-12-01,2025-Q4,2025,Core Products,Support Add-on,Volume License,NA,Canada,Direct,Sales-Led,SMB,Organic Search,Traditional,181582,38020
2025-12-22,2025-12-01,2025-Q4,2025,Core Products,Support Add-on,Monthly Subscription,EMEA,France,Partner,Partner-Led,SMB,Paid Search,Traditional,134070,27042
2025-12-22,2025-12-01,2025-Q4,2025,Core Products,Support Add-on,Volume License,APAC,Japan,Self-Serve,Product-Led,SMB,Referral,Traditional,70456,14684
2025-12-22,2025-12-01,2025-Q4,2025,Core Products,Support Add-on,Monthly Subscription,LATAM,Brazil,Inbound,Marketing-Led,SMB,Partnership,Traditional,29266,5802
2025-12-22,2025-12-01,2025-Q4,2025,Growth Products,Analytics Add-on,Usage-Based,NA,US,Direct,Sales-Led,Mid-Market,Organic Search,Digital-First,1572011,557484
2025-12-22,2025-12-01,2025-Q4,2025,Growth Products,Analytics Add-on,Annual Contract,EMEA,UK,Partner,Partner-Led,Mid-Market,Paid Search,Digital-First,1126260,395816
2025-12-22,2025-12-01,2025-Q4,2025,Growth Products,Analytics Add-on,Usage-Based,APAC,Australia,Self-Serve,Product-Led,Mid-Market,Referral,Digital-First,715089,259895
2025-12-22,2025-12-01,2025-Q4,2025,Growth Products,Analytics Add-on,Annual Contract,LATAM,Mexico,Inbound,Marketing-Led,Mid-Market,Partnership,Digital-First,249179,90126
2025-12-22,2025-12-01,2025-Q4,2025,Growth Products,Enterprise Suite,Annual Contract,NA,Canada,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,1735605,509155
2025-12-22,2025-12-01,2025-Q4,2025,Growth Products,Enterprise Suite,Volume License,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,1060401,285746
2025-12-22,2025-12-01,2025-Q4,2025,Growth Products,Enterprise Suite,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,648517,180225
2025-12-22,2025-12-01,2025-Q4,2025,Growth Products,Enterprise Suite,Volume License,LATAM,Brazil,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,274931,80482
2025-12-29,2025-12-01,2025-Q4,2025,Core Products,Core Product,Annual Contract,NA,US,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,2162641,645247
2025-12-29,2025-12-01,2025-Q4,2025,Core Products,Core Product,Monthly Subscription,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,1334243,393377
2025-12-29,2025-12-01,2025-Q4,2025,Core Products,Core Product,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,828350,255426
2025-12-29,2025-12-01,2025-Q4,2025,Core Products,Core Product,Monthly Subscription,LATAM,Mexico,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,333543,97352
2025-12-29,2025-12-01,2025-Q4,2025,Core Products,Support Add-on,Volume License,NA,Canada,Direct,Sales-Led,SMB,Organic Search,Traditional,201021,41695
2025-12-29,2025-12-01,2025-Q4,2025,Core Products,Support Add-on,Monthly Subscription,EMEA,France,Partner,Partner-Led,SMB,Paid Search,Traditional,119523,23244
2025-12-29,2025-12-01,2025-Q4,2025,Core Products,Support Add-on,Volume License,APAC,Japan,Self-Serve,Product-Led,SMB,Referral,Traditional,69788,14583
2025-12-29,2025-12-01,2025-Q4,2025,Core Products,Support Add-on,Monthly Subscription,LATAM,Brazil,Inbound,Marketing-Led,SMB,Partnership,Traditional,31580,6564
2025-12-29,2025-12-01,2025-Q4,2025,Growth Products,Analytics Add-on,Usage-Based,NA,US,Direct,Sales-Led,Mid-Market,Organic Search,Digital-First,1669457,555898
2025-12-29,2025-12-01,2025-Q4,2025,Growth Products,Analytics Add-on,Annual Contract,EMEA,UK,Partner,Partner-Led,Mid-Market,Paid Search,Digital-First,1077827,373461
2025-12-29,2025-12-01,2025-Q4,2025,Growth Products,Analytics Add-on,Usage-Based,APAC,Australia,Self-Serve,Product-Led,Mid-Market,Referral,Digital-First,688763,236324
2025-12-29,2025-12-01,2025-Q4,2025,Growth Products,Analytics Add-on,Annual Contract,LATAM,Mexico,Inbound,Marketing-Led,Mid-Market,Partnership,Digital-First,262070,95996
2025-12-29,2025-12-01,2025-Q4,2025,Growth Products,Enterprise Suite,Annual Contract,NA,Canada,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,1776557,483607
2025-12-29,2025-12-01,2025-Q4,2025,Growth Products,Enterprise Suite,Volume License,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,1197910,336400
2025-12-29,2025-12-01,2025-Q4,2025,Growth Products,Enterprise Suite,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,630405,173045
2025-12-29,2025-12-01,2025-Q4,2025,Growth Products,Enterprise Suite,Volume License,LATAM,Brazil,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,273894,75798
2026-01-05,2026-01-01,2026-Q1,2026,Core Products,Core Product,Annual Contract,NA,US,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,2149701,626544
2026-01-05,2026-01-01,2026-Q1,2026,Core Products,Core Product,Monthly Subscription,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,1324698,379936
2026-01-05,2026-01-01,2026-Q1,2026,Core Products,Core Product,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,838536,247645
2026-01-05,2026-01-01,2026-Q1,2026,Core Products,Core Product,Monthly Subscription,LATAM,Mexico,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,309692,90580
2026-01-05,2026-01-01,2026-Q1,2026,Core Products,Support Add-on,Volume License,NA,Canada,Direct,Sales-Led,SMB,Organic Search,Traditional,192519,40412
2026-01-05,2026-01-01,2026-Q1,2026,Core Products,Support Add-on,Monthly Subscription,EMEA,France,Partner,Partner-Led,SMB,Paid Search,Traditional,119882,22856
2026-01-05,2026-01-01,2026-Q1,2026,Core Products,Support Add-on,Volume License,APAC,Japan,Self-Serve,Product-Led,SMB,Referral,Traditional,76577,15669
2026-01-05,2026-01-01,2026-Q1,2026,Core Products,Support Add-on,Monthly Subscription,LATAM,Brazil,Inbound,Marketing-Led,SMB,Partnership,Traditional,28990,5632
2026-01-05,2026-01-01,2026-Q1,2026,Growth Products,Analytics Add-on,Usage-Based,NA,US,Direct,Sales-Led,Mid-Market,Organic Search,Digital-First,1631357,592816
2026-01-05,2026-01-01,2026-Q1,2026,Growth Products,Analytics Add-on,Annual Contract,EMEA,UK,Partner,Partner-Led,Mid-Market,Paid Search,Digital-First,1122621,374063
2026-01-05,2026-01-01,2026-Q1,2026,Growth Products,Analytics Add-on,Usage-Based,APAC,Australia,Self-Serve,Product-Led,Mid-Market,Referral,Digital-First,704949,253496
2026-01-05,2026-01-01,2026-Q1,2026,Growth Products,Analytics Add-on,Annual Contract,LATAM,Mexico,Inbound,Marketing-Led,Mid-Market,Partnership,Digital-First,260508,95513
2026-01-05,2026-01-01,2026-Q1,2026,Growth Products,Enterprise Suite,Annual Contract,NA,Canada,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,1702032,484838
2026-01-05,2026-01-01,2026-Q1,2026,Growth Products,Enterprise Suite,Volume License,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,1194942,324399
2026-01-05,2026-01-01,2026-Q1,2026,Growth Products,Enterprise Suite,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,719486,191716
2026-01-05,2026-01-01,2026-Q1,2026,Growth Products,Enterprise Suite,Volume License,LATAM,Brazil,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,258818,75493
2026-01-12,2026-01-01,2026-Q1,2026,Core Products,Core Product,Annual Contract,NA,US,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,2098683,656587
2026-01-12,2026-01-01,2026-Q1,2026,Core Products,Core Product,Monthly Subscription,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,1527166,459225
2026-01-12,2026-01-01,2026-Q1,2026,Core Products,Core Product,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,842197,254588
2026-01-12,2026-01-01,2026-Q1,2026,Core Products,Core Product,Monthly Subscription,LATAM,Mexico,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,344994,107153
2026-01-12,2026-01-01,2026-Q1,2026,Core Products,Support Add-on,Volume License,NA,Canada,Direct,Sales-Led,SMB,Organic Search,Traditional,205522,40614
2026-01-12,2026-01-01,2026-Q1,2026,Core Products,Support Add-on,Monthly Subscription,EMEA,France,Partner,Partner-Led,SMB,Paid Search,Traditional,128057,24524
2026-01-12,2026-01-01,2026-Q1,2026,Core Products,Support Add-on,Volume License,APAC,Japan,Self-Serve,Product-Led,SMB,Referral,Traditional,78325,15857
2026-01-12,2026-01-01,2026-Q1,2026,Core Products,Support Add-on,Monthly Subscription,LATAM,Brazil,Inbound,Marketing-Led,SMB,Partnership,Traditional,29743,6193
2026-01-12,2026-01-01,2026-Q1,2026,Growth Products,Analytics Add-on,Usage-Based,NA,US,Direct,Sales-Led,Mid-Market,Organic Search,Digital-First,1764809,615909
2026-01-12,2026-01-01,2026-Q1,2026,Growth Products,Analytics Add-on,Annual Contract,EMEA,UK,Partner,Partner-Led,Mid-Market,Paid Search,Digital-First,1112145,388188
2026-01-12,2026-01-01,2026-Q1,2026,Growth Products,Analytics Add-on,Usage-Based,APAC,Australia,Self-Serve,Product-Led,Mid-Market,Referral,Digital-First,660354,242009
2026-01-12,2026-01-01,2026-Q1,2026,Growth Products,Analytics Add-on,Annual Contract,LATAM,Mexico,Inbound,Marketing-Led,Mid-Market,Partnership,Digital-First,283817,99649
2026-01-12,2026-01-01,2026-Q1,2026,Growth Products,Enterprise Suite,Annual Contract,NA,Canada,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,1741929,463822
2026-01-12,2026-01-01,2026-Q1,2026,Growth Products,Enterprise Suite,Volume License,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,1224423,341158
2026-01-12,2026-01-01,2026-Q1,2026,Growth Products,Enterprise Suite,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,742557,214329
2026-01-12,2026-01-01,2026-Q1,2026,Growth Products,Enterprise Suite,Volume License,LATAM,Brazil,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,287296,81302
2026-01-19,2026-01-01,2026-Q1,2026,Core Products,Core Product,Annual Contract,NA,US,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,2062464,647121
2026-01-19,2026-01-01,2026-Q1,2026,Core Products,Core Product,Monthly Subscription,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,1558712,470109
2026-01-19,2026-01-01,2026-Q1,2026,Core Products,Core Product,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,888757,267674
2026-01-19,2026-01-01,2026-Q1,2026,Core Products,Core Product,Monthly Subscription,LATAM,Mexico,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,350035,107364
2026-01-19,2026-01-01,2026-Q1,2026,Core Products,Support Add-on,Volume License,NA,Canada,Direct,Sales-Led,SMB,Organic Search,Traditional,190609,37531
2026-01-19,2026-01-01,2026-Q1,2026,Core Products,Support Add-on,Monthly Subscription,EMEA,France,Partner,Partner-Led,SMB,Paid Search,Traditional,136314,28478
2026-01-19,2026-01-01,2026-Q1,2026,Core Products,Support Add-on,Volume License,APAC,Japan,Self-Serve,Product-Led,SMB,Referral,Traditional,77530,15907
2026-01-19,2026-01-01,2026-Q1,2026,Core Products,Support Add-on,Monthly Subscription,LATAM,Brazil,Inbound,Marketing-Led,SMB,Partnership,Traditional,30253,6081
2026-01-19,2026-01-01,2026-Q1,2026,Growth Products,Analytics Add-on,Usage-Based,NA,US,Direct,Sales-Led,Mid-Market,Organic Search,Digital-First,1749015,599541
2026-01-19,2026-01-01,2026-Q1,2026,Growth Products,Analytics Add-on,Annual Contract,EMEA,UK,Partner,Partner-Led,Mid-Market,Paid Search,Digital-First,1265354,436642
2026-01-19,2026-01-01,2026-Q1,2026,Growth Products,Analytics Add-on,Usage-Based,APAC,Australia,Self-Serve,Product-Led,Mid-Market,Referral,Digital-First,702415,242131
2026-01-19,2026-01-01,2026-Q1,2026,Growth Products,Analytics Add-on,Annual Contract,LATAM,Mexico,Inbound,Marketing-Led,Mid-Market,Partnership,Digital-First,262252,90260
2026-01-19,2026-01-01,2026-Q1,2026,Growth Products,Enterprise Suite,Annual Contract,NA,Canada,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,1781205,483254
2026-01-19,2026-01-01,2026-Q1,2026,Growth Products,Enterprise Suite,Volume License,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,1090696,294862
2026-01-19,2026-01-01,2026-Q1,2026,Growth Products,Enterprise Suite,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,658563,188177
2026-01-19,2026-01-01,2026-Q1,2026,Growth Products,Enterprise Suite,Volume License,LATAM,Brazil,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,264213,74234
2026-01-26,2026-01-01,2026-Q1,2026,Core Products,Core Product,Annual Contract,NA,US,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,2196812,689371
2026-01-26,2026-01-01,2026-Q1,2026,Core Products,Core Product,Monthly Subscription,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,1389528,417585
2026-01-26,2026-01-01,2026-Q1,2026,Core Products,Core Product,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,860188,247192
2026-01-26,2026-01-01,2026-Q1,2026,Core Products,Core Product,Monthly Subscription,LATAM,Mexico,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,344585,104175
2026-01-26,2026-01-01,2026-Q1,2026,Core Products,Support Add-on,Volume License,NA,Canada,Direct,Sales-Led,SMB,Organic Search,Traditional,198764,39706
2026-01-26,2026-01-01,2026-Q1,2026,Core Products,Support Add-on,Monthly Subscription,EMEA,France,Partner,Partner-Led,SMB,Paid Search,Traditional,127940,26276
2026-01-26,2026-01-01,2026-Q1,2026,Core Products,Support Add-on,Volume License,APAC,Japan,Self-Serve,Product-Led,SMB,Referral,Traditional,74260,14191
2026-01-26,2026-01-01,2026-Q1,2026,Core Products,Support Add-on,Monthly Subscription,LATAM,Brazil,Inbound,Marketing-Led,SMB,Partnership,Traditional,27158,5557
2026-01-26,2026-01-01,2026-Q1,2026,Growth Products,Analytics Add-on,Usage-Based,NA,US,Direct,Sales-Led,Mid-Market,Organic Search,Digital-First,1909450,644627
2026-01-26,2026-01-01,2026-Q1,2026,Growth Products,Analytics Add-on,Annual Contract,EMEA,UK,Partner,Partner-Led,Mid-Market,Paid Search,Digital-First,1148410,414524
2026-01-26,2026-01-01,2026-Q1,2026,Growth Products,Analytics Add-on,Usage-Based,APAC,Australia,Self-Serve,Product-Led,Mid-Market,Referral,Digital-First,731010,246763
2026-01-26,2026-01-01,2026-Q1,2026,Growth Products,Analytics Add-on,Annual Contract,LATAM,Mexico,Inbound,Marketing-Led,Mid-Market,Partnership,Digital-First,259243,87215
2026-01-26,2026-01-01,2026-Q1,2026,Growth Products,Enterprise Suite,Annual Contract,NA,Canada,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,1783789,497154
2026-01-26,2026-01-01,2026-Q1,2026,Growth Products,Enterprise Suite,Volume License,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,1267715,362020
2026-01-26,2026-01-01,2026-Q1,2026,Growth Products,Enterprise Suite,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,746492,209289
2026-01-26,2026-01-01,2026-Q1,2026,Growth Products,Enterprise Suite,Volume License,LATAM,Brazil,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,271412,78378
2026-02-02,2026-02-01,2026-Q1,2026,Core Products,Core Product,Annual Contract,NA,US,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,2203257,685351
2026-02-02,2026-02-01,2026-Q1,2026,Core Products,Core Product,Monthly Subscription,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,1445054,425469
2026-02-02,2026-02-01,2026-Q1,2026,Core Products,Core Product,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,948415,293707
2026-02-02,2026-02-01,2026-Q1,2026,Core Products,Core Product,Monthly Subscription,LATAM,Mexico,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,374911,108640
2026-02-02,2026-02-01,2026-Q1,2026,Core Products,Support Add-on,Volume License,NA,Canada,Direct,Sales-Led,SMB,Organic Search,Traditional,211754,43162
2026-02-02,2026-02-01,2026-Q1,2026,Core Products,Support Add-on,Monthly Subscription,EMEA,France,Partner,Partner-Led,SMB,Paid Search,Traditional,125696,24389
2026-02-02,2026-02-01,2026-Q1,2026,Core Products,Support Add-on,Volume License,APAC,Japan,Self-Serve,Product-Led,SMB,Referral,Traditional,83428,16200
2026-02-02,2026-02-01,2026-Q1,2026,Core Products,Support Add-on,Monthly Subscription,LATAM,Brazil,Inbound,Marketing-Led,SMB,Partnership,Traditional,28613,5483
2026-02-02,2026-02-01,2026-Q1,2026,Growth Products,Analytics Add-on,Usage-Based,NA,US,Direct,Sales-Led,Mid-Market,Organic Search,Digital-First,1920323,645422
2026-02-02,2026-02-01,2026-Q1,2026,Growth Products,Analytics Add-on,Annual Contract,EMEA,UK,Partner,Partner-Led,Mid-Market,Paid Search,Digital-First,1271611,444981
2026-02-02,2026-02-01,2026-Q1,2026,Growth Products,Analytics Add-on,Usage-Based,APAC,Australia,Self-Serve,Product-Led,Mid-Market,Referral,Digital-First,783538,270839
2026-02-02,2026-02-01,2026-Q1,2026,Growth Products,Analytics Add-on,Annual Contract,LATAM,Mexico,Inbound,Marketing-Led,Mid-Market,Partnership,Digital-First,317845,112683
2026-02-02,2026-02-01,2026-Q1,2026,Growth Products,Enterprise Suite,Annual Contract,NA,Canada,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,1919546,528018
2026-02-02,2026-02-01,2026-Q1,2026,Growth Products,Enterprise Suite,Volume License,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,1275033,339316
2026-02-02,2026-02-01,2026-Q1,2026,Growth Products,Enterprise Suite,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,740271,213922
2026-02-02,2026-02-01,2026-Q1,2026,Growth Products,Enterprise Suite,Volume License,LATAM,Brazil,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,278642,78715
2026-02-09,2026-02-01,2026-Q1,2026,Core Products,Core Product,Annual Contract,NA,US,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,2322220,724638
2026-02-09,2026-02-01,2026-Q1,2026,Core Products,Core Product,Monthly Subscription,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,1648624,488360
2026-02-09,2026-02-01,2026-Q1,2026,Core Products,Core Product,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,918046,266572
2026-02-09,2026-02-01,2026-Q1,2026,Core Products,Core Product,Monthly Subscription,LATAM,Mexico,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,331923,97060
2026-02-09,2026-02-01,2026-Q1,2026,Core Products,Support Add-on,Volume License,NA,Canada,Direct,Sales-Led,SMB,Organic Search,Traditional,193456,37210
2026-02-09,2026-02-01,2026-Q1,2026,Core Products,Support Add-on,Monthly Subscription,EMEA,France,Partner,Partner-Led,SMB,Paid Search,Traditional,127665,25357
2026-02-09,2026-02-01,2026-Q1,2026,Core Products,Support Add-on,Volume License,APAC,Japan,Self-Serve,Product-Led,SMB,Referral,Traditional,82859,16903
2026-02-09,2026-02-01,2026-Q1,2026,Core Products,Support Add-on,Monthly Subscription,LATAM,Brazil,Inbound,Marketing-Led,SMB,Partnership,Traditional,30100,5878
2026-02-09,2026-02-01,2026-Q1,2026,Growth Products,Analytics Add-on,Usage-Based,NA,US,Direct,Sales-Led,Mid-Market,Organic Search,Digital-First,1874874,657731
